    32 0.518046E-12 0.227372E-04 0.386721E-01 0.463186E-13
    33 0.205352E-12 0.995794E-05 0.316977E-01 0.425486E-14
    34 0.420038E-13 0.237583E-04 0.269007E-01 0.228376E-14
    35 0.133790E-12 0.192775E-04 0.139750E-01 0.415947E-14
    36 0.108899E-13 0.518564E-05 0.364453E-01 0.536108E-14
    37 0.622277E-13 0.120765E-04 0.478794E-01 0.325556E-13
    38 0.113566E-12 0.496773E-05 0.392535E-01 0.682995E-14
    39 0.933416E-14 0.522109E-05 0.364029E-01 0.530934E-14
    40 0.871188E-13 0.175986E-04 0.423806E-01 0.820989E-13
    41 0.174237E-12 0.160481E-04 0.328566E-01 0.233722E-13
    42 0.155569E-14 0.124302E-04 0.234707E-01 0.138541E-15
    43 0.762290E-13 0.707160E-05 0.346820E-01 0.305550E-14
    44 0.311139E-14 0.100102E-04 0.314058E-01 0.769432E-15
    45 0.560051E-13 0.363764E-05 0.368662E-01 0.272469E-14
    46 0.115121E-12 0.104586E-04 0.342536E-01 0.639463E-14
    47 0.217797E-13 0.194811E-04 0.366672E-01 0.316953E-15
    48 0.326695E-13 0.405652E-05 0.363133E-01 0.173021E-15
    49 0.174237E-12 0.195906E-04 0.298564E-01 0.781789E-14
    50 0.373367E-13 0.195781E-04 0.336954E-01 0.784623E-16
    51 0.155569E-14 0.821594E-05 0.326262E-01 0.471719E-16
    52 0.171126E-13 0.122472E-04 0.329865E-01 0.148506E-15
    53 0.155569E-13 0.190095E-04 0.442550E-01 0.503466E-14
    54 0.233354E-12 0.216613E-04 0.372531E-01 0.124686E-13
    55 0.311139E-14 0.129371E-04 0.296407E-01 0.867256E-16
    56 0.668949E-13 0.156382E-04 0.416134E-01 0.118424E-14
    57 0.466708E-14 0.115765E-04 0.329756E-01 0.108746E-15
    58 0.256689E-12 0.183827E-04 0.316531E-01 0.649372E-15
    59 0.155569E-14 0.119587E-04 0.388805E-01 0.338334E-15
    60 0.289359E-12 0.220407E-04 0.354972E-01 0.614078E-14
    61 0.808961E-13 0.168144E-04 0.380090E-01 0.447618E-15
    62 0.155569E-14 0.173049E-04 0.370727E-01 0.431771E-15
    63 0.267580E-12 0.211001E-04 0.346216E-01 0.995900E-14
    64 0.731177E-13 0.953866E-05 0.349080E-01 0.121683E-14
    65 0.155569E-14 0.186726E-04 0.291756E-01 0.607876E-16
    66 0.668949E-13 0.227212E-04 0.298699E-01 0.260391E-14
    67 0.155569E-14 0.823727E-05 0.468679E-01 0.113961E-15
    68 0.746733E-13 0.104245E-04 0.323517E-01 0.149572E-15
    69 0.575606E-13 0.180089E-04 0.339070E-01 0.101880E-14
    70 0.311139E-14 0.783088E-05 0.310258E-01 0.229338E-15
    71 0.155569E-14 0.818897E-05 0.431099E-01 0.704113E-15
    72 0.202241E-13 0.190529E-04 0.414490E-01 0.504147E-14
    73 0.390479E-12 0.174120E-04 0.377673E-01 0.186601E-12
    74 0.189794E-12 0.203455E-04 0.359879E-01 0.352462E-14
    75 0.211575E-12 0.201580E-04 0.347132E-01 0.716643E-14
    76 0.266023E-12 0.109219E-04 0.392792E-01 0.122013E-14
    77 0.269136E-12 0.309236E-04 0.335397E-01 0.547583E-14
    78 0.357810E-13 0.222691E-04 0.348191E-01 0.596100E-14
    79 0.311139E-14 0.103204E-04 0.481100E-01 0.752977E-15
    80 0.622278E-14 0.122495E-04 0.437013E-01 0.203338E-14
    81 0.139235E-11 0.415063E-04 0.326702E-01 0.211101E-13
    82 0.401369E-12 0.224026E-04 0.301284E-01 0.469617E-13
    83 0.174237E-12 0.202261E-04 0.405289E-01 0.903571E-15
    84 0.886746E-13 0.122537E-04 0.328928E-01 0.253921E-13
    85 0.311139E-12 0.317414E-04 0.286814E-01 0.369575E-14
    86 0.219353E-12 0.195822E-04 0.393026E-01 0.955491E-15
    87 0.141568E-12 0.237383E-04 0.371217E-01 0.176169E-13
    88 0.155569E-14 0.788206E-05 0.275468E-01 0.358375E-16
    89 0.180460E-12 0.390966E-04 0.394199E-01 0.797552E-14
    90 0.715620E-13 0.950042E-05 0.387932E-01 0.185599E-14
    91 0.902303E-13 0.448694E-05 0.481100E-01 0.115451E-15
    92 0.248911E-13 0.889671E-05 0.388296E-01 0.795889E-14
    93 0.622278E-14 0.643908E-05 0.481100E-01 0.258529E-14
    94 0.155569E-14 0.785955E-05 0.300539E-01 0.391110E-15
    95 0.933416E-14 0.731786E-05 0.409300E-01 0.480149E-14
    96 0.124456E-13 0.567635E-05 0.317875E-01 0.286709E-14
    97 0.840075E-13 0.200852E-04 0.426703E-01 0.276916E-13
    98 0.404480E-13 0.745816E-05 0.451379E-01 0.291780E-14
    99 0.150902E-12 0.273493E-04 0.366327E-01 0.365477E-14
   100 0.155569E-13 0.125036E-04 0.393370E-01 0.365353E-14
   101 0.112632E-11 0.218273E-04 0.420931E-01 0.403103E-13
   102 0.155569E-14 0.130450E-04 0.337860E-01 0.603030E-16
   103 0.140013E-12 0.260440E-04 0.413811E-01 0.800944E-14
   104 0.107343E-12 0.110141E-04 0.343387E-01 0.341416E-13
   105 0.466708E-14 0.159477E-04 0.328574E-01 0.782360E-16
   106 0.155569E-14 0.130371E-04 0.321067E-01 0.208428E-15
   107 0.266023E-12 0.156203E-04 0.265638E-01 0.135142E-12
   108 0.130678E-12 0.113064E-04 0.461055E-01 0.286487E-15
   109 0.700062E-13 0.627403E-05 0.396232E-01 0.254539E-13
   110 0.290915E-12 0.277478E-04 0.357225E-01 0.150408E-14
   111 0.622277E-13 0.174123E-04 0.481100E-01 0.704650E-14
   112 0.625389E-12 0.293601E-04 0.351651E-01 0.226726E-12
   113 0.426261E-12 0.217391E-04 0.350537E-01 0.780586E-14
   114 0.577163E-12 0.207518E-04 0.211526E-01 0.240258E-13
   115 0.466708E-14 0.861682E-05 0.457181E-01 0.235199E-15
   116 0.424705E-12 0.279358E-04 0.354681E-01 0.477133E-14
   117 0.273803E-12 0.275566E-04 0.339753E-01 0.168282E-13
   118 0.513379E-13 0.280537E-04 0.338501E-01 0.495951E-15
   119 0.273803E-12 0.192282E-04 0.293419E-01 0.367048E-15
   120 0.157125E-12 0.248677E-04 0.351659E-01 0.499361E-14
   121 0.160236E-12 0.688271E-05 0.481100E-01 0.646588E-14
   122 0.264469E-13 0.866605E-05 0.350718E-01 0.133126E-15
   123 0.113566E-12 0.152907E-04 0.300310E-01 0.641075E-14
   124 0.357810E-13 0.408470E-05 0.408946E-01 0.196400E-14
   125 0.101120E-12 0.152767E-04 0.308555E-01 0.203525E-14
   126 0.404480E-13 0.157357E-04 0.396921E-01 0.122111E-13
   127 0.560051E-13 0.187120E-04 0.344064E-01 0.306016E-15
   128 0.259800E-12 0.232614E-04 0.424659E-01 0.350005E-14
   129 0.777847E-14 0.114498E-04 0.293508E-01 0.103422E-14
   130 0.964531E-13 0.207701E-04 0.360920E-01 0.179218E-13
   131 0.118233E-12 0.216661E-04 0.425290E-01 0.196136E-14
   132 0.108899E-13 0.227558E-04 0.296621E-01 0.187236E-15
   133 0.398257E-12 0.144551E-04 0.481100E-01 0.503184E-14
   134 0.916304E-12 0.179139E-04 0.332414E-01 0.136043E-12
   135 0.622278E-14 0.116982E-04 0.481100E-01 0.167704E-14
   136 0.415371E-12 0.221505E-04 0.192566E-01 0.110552E-12
   137 0.155569E-14 0.494422E-05 0.237033E-01 0.908808E-15
   138 0.122900E-12 0.181373E-04 0.429436E-01 0.498992E-13
   139 0.933416E-14 0.182692E-04 0.252675E-01 0.652807E-14
   140 0.466708E-13 0.135606E-04 0.333373E-01 0.676926E-14
   141 0.155569E-14 0.917317E-05 0.379943E-01 0.181070E-16
   142 0.964531E-13 0.111211E-04 0.227014E-01 0.838490E-14
   143 0.497823E-13 0.843698E-05 0.341882E-01 0.118322E-14
   144 0.171126E-12 0.213492E-04 0.280477E-01 0.728859E-14
   145 0.653392E-13 0.233936E-04 0.334975E-01 0.640403E-15
   146 0.600498E-12 0.323871E-04 0.368711E-01 0.426323E-13
   147 0.777847E-14 0.120626E-04 0.481100E-01 0.315910E-15
   148 0.466708E-14 0.866126E-05 0.308423E-01 0.905432E-15
   149 0.264469E-13 0.156308E-04 0.443878E-01 0.990176E-16
   150 0.124456E-12 0.198287E-04 0.403645E-01 0.544952E-15
   151 0.326695E-13 0.113543E-04 0.625000E-01 0.124238E-12
   152 0.280025E-13 0.441549E-05 0.415107E-01 0.411095E-15
   153 0.404480E-12 0.234974E-04 0.315390E-01 0.869661E-13
   154 0.342252E-13 0.195275E-04 0.380401E-01 0.264312E-15
   155 0.466708E-14 0.616677E-05 0.376107E-01 0.532591E-16
   156 0.168015E-12 0.196646E-04 0.795000E-01 0.172219E-12
   157 0.171126E-13 0.118872E-04 0.342053E-01 0.156866E-14
   158 0.466708E-14 0.136623E-04 0.380001E-01 0.107170E-15
   159 0.192907E-12 0.161076E-04 0.341217E-01 0.607991E-14
   160 0.126011E-12 0.173533E-04 0.395316E-01 0.336332E-13
   161 0.311139E-14 0.121181E-04 0.454261E-01 0.126796E-14
   162 0.178906E-12 0.242517E-04 0.356469E-01 0.655740E-14
   163 0.964531E-12 0.377083E-04 0.197461E-01 0.148487E-12
   164 0.311139E-12 0.175163E-04 0.332811E-01 0.247720E-13
   165 0.326695E-13 0.930820E-05 0.373064E-01 0.291569E-14
   166 0.122900E-12 0.123110E-04 0.350518E-01 0.412350E-14
   167 0.513379E-12 0.212537E-04 0.418185E-01 0.730382E-15
   168 0.700062E-13 0.221860E-04 0.260529E-01 0.164884E-14
   169 0.936529E-12 0.235210E-04 0.271331E-01 0.458571E-13
   170 0.933416E-14 0.522683E-05 0.481100E-01 0.167162E-14
   171 0.404480E-13 0.181085E-04 0.389703E-01 0.157458E-14
   172 0.715620E-13 0.208537E-04 0.348286E-01 0.402042E-14
   173 0.108899E-13 0.114477E-04 0.426490E-01 0.586097E-16
   174 0.715620E-13 0.109021E-04 0.150354E-01 0.150615E-14
   175 0.323584E-12 0.297269E-04 0.194567E-01 0.100334E-12
   176 0.155569E-13 0.109103E-04 0.293634E-01 0.833729E-15
   177 0.948974E-13 0.696337E-05 0.322440E-01 0.340996E-14
   178 0.177349E-12 0.353342E-04 0.342722E-01 0.641238E-15
   179 0.155569E-14 0.217390E-04 0.421620E-01 0.235366E-15
   180 0.155569E-13 0.120154E-04 0.455757E-01 0.580525E-14
   181 0.136901E-12 0.226444E-04 0.481100E-01 0.176432E-13
   182 0.824518E-12 0.361497E-04 0.355805E-01 0.110382E-12
   183 0.186684E-13 0.162112E-04 0.264076E-01 0.144464E-14
   184 0.466708E-14 0.924060E-05 0.462891E-01 0.203708E-15
   185 0.124456E-13 0.208735E-04 0.344467E-01 0.138850E-14
   186 0.155569E-14 0.217482E-04 0.289705E-01 0.638216E-16
   187 0.155569E-14 0.174176E-04 0.481100E-01 0.141506E-14
   188 0.343809E-12 0.180999E-04 0.250979E-01 0.148971E-13
   189 0.331362E-12 0.220848E-04 0.393293E-01 0.494184E-14
   190 0.222464E-12 0.136111E-04 0.389561E-01 0.429021E-13
   191 0.155569E-14 0.940811E-05 0.329788E-01 0.238118E-15
   192 0.528936E-13 0.739574E-05 0.377629E-01 0.184579E-14
   193 0.311139E-14 0.966155E-05 0.370382E-01 0.177076E-15
   194 0.824518E-13 0.153855E-04 0.344082E-01 0.600246E-14
   195 0.474486E-12 0.241931E-04 0.329248E-01 0.227000E-13
   196 0.121344E-12 0.175938E-04 0.256386E-01 0.164680E-13
   197 0.536715E-12 0.244572E-04 0.324342E-01 0.111854E-13
   198 0.311139E-14 0.198759E-04 0.481100E-01 0.297710E-14
   199 0.219353E-12 0.964208E-05 0.418010E-01 0.300428E-14
   200 0.155569E-14 0.169317E-04 0.357395E-01 0.185090E-16
   201 0.528936E-13 0.154780E-04 0.254539E-01 0.314885E-14
   202 0.239577E-12 0.113455E-04 0.422419E-01 0.125586E-12
   203 0.933416E-14 0.423579E-05 0.424841E-01 0.141777E-14
   204 0.311139E-14 0.444169E-05 0.330374E-01 0.512136E-15
   205 0.855633E-13 0.160798E-04 0.350530E-01 0.143245E-14
   206 0.191351E-12 0.180811E-04 0.358967E-01 0.177704E-13
   207 0.948974E-13 0.128567E-04 0.457298E-01 0.504076E-14
   208 0.199129E-12 0.225295E-04 0.311387E-01 0.635187E-15
   209 0.127567E-12 0.227256E-04 0.324536E-01 0.873565E-15
   210 0.141568E-12 0.231598E-04 0.290419E-01 0.396812E-14
   211 0.777847E-14 0.134067E-04 0.279913E-01 0.169170E-14
   212 0.155569E-14 0.473677E-05 0.377406E-01 0.881368E-17
   213 0.228687E-12 0.180004E-04 0.351376E-01 0.754074E-15
   214 0.155569E-14 0.224710E-04 0.314500E-01 0.461577E-17
   215 0.171126E-13 0.401028E-05 0.481100E-01 0.365788E-16
   216 0.528936E-13 0.118486E-04 0.451227E-01 0.730689E-16
   217 0.591164E-13 0.155887E-04 0.327940E-01 0.146108E-14
   218 0.155569E-14 0.370187E-05 0.481100E-01 0.879572E-15
   219 0.824518E-13 0.182485E-04 0.316313E-01 0.216626E-15
   220 0.388923E-13 0.160734E-04 0.426160E-01 0.170043E-14
   221 0.155569E-14 0.875666E-05 0.196849E-01 0.571361E-16
   222 0.622278E-14 0.207692E-04 0.339660E-01 0.989724E-16
   223 0.684506E-13 0.107713E-04 0.373931E-01 0.240885E-14
   224 0.913193E-12 0.366741E-04 0.310019E-01 0.169106E-13
   225 0.656503E-12 0.278041E-04 0.481100E-01 0.589403E-12
   226 0.213130E-12 0.242262E-04 0.400928E-01 0.535067E-14
   227 0.342252E-13 0.208124E-04 0.397599E-01 0.929453E-16
   228 0.304916E-12 0.200018E-04 0.316522E-01 0.459523E-13
   229 0.528936E-13 0.119903E-04 0.346054E-01 0.280308E-14
   230 0.586497E-12 0.286473E-04 0.321162E-01 0.178182E-13
   231 0.280025E-13 0.123000E-04 0.364290E-01 0.510021E-14
   232 0.777847E-14 0.155317E-04 0.347633E-01 0.566111E-15
   233 0.311139E-12 0.195271E-04 0.289658E-01 0.234415E-12
   234 0.311139E-14 0.608115E-05 0.461300E-01 0.247812E-14
   235 0.202241E-13 0.678841E-05 0.421601E-01 0.197125E-14
   236 0.466708E-14 0.189067E-04 0.474271E-01 0.201794E-14
   237 0.964531E-13 0.231118E-04 0.446038E-01 0.584164E-14
   238 0.108899E-13 0.564403E-05 0.625000E-01 0.908403E-14
   239 0.420038E-13 0.744868E-05 0.413615E-01 0.332380E-14
   240 0.115121E-12 0.347343E-04 0.318726E-01 0.121502E-14
   241 0.171126E-13 0.213538E-04 0.297417E-01 0.209333E-14
   242 0.466708E-14 0.156973E-04 0.357123E-01 0.922287E-15
   243 0.458930E-12 0.215942E-04 0.284923E-01 0.361225E-13
   244 0.175793E-12 0.214556E-04 0.320152E-01 0.591695E-14
   245 0.155569E-14 0.604584E-05 0.470573E-01 0.606844E-16
   246 0.171126E-13 0.880178E-05 0.442018E-01 0.624946E-14
   247 0.102676E-12 0.261654E-04 0.388653E-01 0.743921E-15
   248 0.185127E-12 0.229025E-04 0.334276E-01 0.234816E-14
   249 0.513379E-13 0.133655E-04 0.460814E-01 0.228787E-14
   250 0.227131E-12 0.216367E-04 0.421928E-01 0.514635E-13
   251 0.311139E-14 0.164447E-04 0.425503E-01 0.767834E-16
   252 0.135345E-12 0.206020E-04 0.275613E-01 0.373786E-14
   253 0.289359E-12 0.256964E-04 0.331770E-01 0.676255E-14
   254 0.286248E-12 0.190709E-04 0.319544E-01 0.798389E-14
   255 0.115121E-12 0.198213E-04 0.320460E-01 0.356434E-14
   256 0.152458E-12 0.177982E-04 0.463474E-01 0.150970E-12
   257 0.497823E-13 0.158364E-04 0.374183E-01 0.127397E-13
   258 0.135345E-12 0.156047E-04 0.435160E-01 0.410492E-14
   259 0.777847E-14 0.954554E-05 0.459084E-01 0.252218E-14
   260 0.311139E-14 0.438274E-05 0.402258E-01 0.247245E-15
   261 0.155569E-14 0.661004E-05 0.417249E-01 0.333258E-15
   262 0.855633E-13 0.189354E-04 0.372318E-01 0.988553E-15
   263 0.824518E-13 0.283715E-04 0.266732E-01 0.977922E-14
   264 0.390479E-12 0.246779E-04 0.424307E-01 0.581124E-13
   265 0.835408E-12 0.145449E-04 0.374667E-01 0.496694E-12
   266 0.311139E-14 0.735145E-05 0.481100E-01 0.108572E-15
   267 0.622278E-14 0.557014E-05 0.481100E-01 0.000000E+00
   268 0.155569E-14 0.350508E-04 0.341116E-01 0.250628E-17
   269 0.808961E-13 0.341868E-04 0.424677E-01 0.898032E-15
   270 0.248911E-13 0.473538E-05 0.481100E-01 0.526206E-14
   271 0.388923E-13 0.182732E-04 0.431384E-01 0.128113E-14
   272 0.606721E-13 0.142185E-04 0.387137E-01 0.839379E-14
   273 0.404480E-13 0.227899E-04 0.481100E-01 0.202572E-13
   274 0.124456E-13 0.771310E-05 0.625000E-01 0.486137E-14
   275 0.311139E-14 0.186256E-04 0.331852E-01 0.374947E-14
   276 0.101120E-12 0.151722E-04 0.250587E-01 0.330236E-13
   277 0.528936E-12 0.265053E-04 0.304109E-01 0.139567E-12
   278 0.528936E-13 0.782893E-05 0.416955E-01 0.218766E-13
   279 0.528936E-13 0.176773E-04 0.382569E-01 0.110524E-14
   280 0.124456E-12 0.813604E-05 0.434570E-01 0.292028E-14
   281 0.871188E-13 0.173224E-04 0.404560E-01 0.830466E-14
   282 0.178906E-12 0.204054E-04 0.625000E-01 0.296826E-12
   283 0.110143E-11 0.284553E-04 0.352451E-01 0.243556E-14
   284 0.622278E-14 0.149665E-04 0.477756E-01 0.484930E-15
   285 0.238021E-12 0.187060E-04 0.326695E-01 0.143694E-13
   286 0.390479E-12 0.179788E-04 0.212455E-01 0.282609E-12
   287 0.105320E-11 0.376202E-04 0.400295E-01 0.231501E-12
   288 0.318917E-12 0.203422E-04 0.296304E-01 0.179428E-12
   289 0.840075E-12 0.296500E-04 0.256753E-01 0.909787E-13
   290 0.964531E-13 0.238626E-04 0.481100E-01 0.672574E-14
   291 0.964531E-13 0.197554E-04 0.299641E-01 0.180918E-13
   292 0.155569E-14 0.162167E-04 0.240206E-01 0.149022E-15
   293 0.510268E-12 0.158955E-04 0.337936E-01 0.390882E-12
   294 0.232888E-11 0.470273E-04 0.358481E-01 0.264938E-13
   295 0.210019E-12 0.178892E-04 0.318718E-01 0.266220E-13
   296 0.199129E-12 0.140523E-04 0.350437E-01 0.154972E-13
   297 0.155569E-14 0.845004E-05 0.295795E-01 0.230804E-16
   298 0.233354E-13 0.145509E-04 0.407896E-01 0.250492E-13
   299 0.155569E-14 0.183632E-04 0.625000E-01 0.378067E-14
   300 0.311139E-14 0.159313E-04 0.334668E-01 0.762475E-16
   301 0.129123E-12 0.159786E-04 0.366780E-01 0.696744E-13
   302 0.466708E-13 0.678856E-05 0.382602E-01 0.327454E-13
   303 0.311139E-13 0.112414E-04 0.361659E-01 0.123266E-13
   304 0.469820E-12 0.169159E-04 0.284134E-01 0.449232E-13
   305 0.684506E-13 0.208830E-04 0.278328E-01 0.904065E-14
   306 0.777847E-14 0.971840E-05 0.408147E-01 0.272617E-14
   307 0.108899E-12 0.165885E-04 0.305002E-01 0.229534E-13
   308 0.124456E-13 0.939193E-05 0.357937E-01 0.145689E-13
   309 0.374922E-12 0.174985E-04 0.283801E-01 0.679834E-14
   310 0.441817E-12 0.227505E-04 0.266325E-01 0.610782E-14
   311 0.118699E-11 0.236445E-04 0.196272E-01 0.112449E-12
   312 0.154014E-12 0.766562E-05 0.430717E-01 0.313245E-14
   313 0.172682E-12 0.144201E-04 0.413593E-01 0.539815E-13
   314 0.157125E-11 0.233477E-04 0.266710E-01 0.166441E-12
   315 0.528936E-13 0.697194E-05 0.402064E-01 0.342512E-13
   316 0.171126E-12 0.200596E-04 0.342770E-01 0.390559E-14
   317 0.978532E-12 0.306559E-04 0.303173E-01 0.123070E-13
   318 0.264469E-13 0.427346E-05 0.399246E-01 0.630768E-15
   319 0.155569E-14 0.182564E-04 0.338041E-01 0.237770E-15
   320 0.404480E-13 0.959111E-05 0.291146E-01 0.228552E-14
   321 0.752956E-12 0.247759E-04 0.257185E-01 0.438764E-13
   322 0.108899E-13 0.207552E-04 0.374594E-01 0.392589E-14
   323 0.513379E-13 0.438625E-05 0.481100E-01 0.289539E-14
   324 0.808961E-13 0.151672E-04 0.444673E-01 0.286383E-15
   325 0.451151E-13 0.207253E-04 0.323106E-01 0.775375E-15
   326 0.777847E-14 0.191624E-04 0.387285E-01 0.311399E-13
   327 0.325140E-12 0.184913E-04 0.248193E-01 0.302257E-13
   328 0.155569E-14 0.175107E-04 0.426596E-01 0.163261E-14
   329 0.466708E-14 0.418531E-05 0.399447E-01 0.172354E-14
   330 0.622278E-14 0.112116E-04 0.402667E-01 0.764424E-15
   331 0.261356E-12 0.705707E-05 0.390954E-01 0.167558E-13
   332 0.575606E-13 0.190030E-04 0.336791E-01 0.323756E-14
   333 0.311139E-12 0.161035E-04 0.396683E-01 0.161280E-12
   334 0.122900E-12 0.520485E-05 0.348415E-01 0.351206E-15
   335 0.222464E-11 0.379626E-04 0.199468E-01 0.431255E-13
   336 0.262913E-12 0.189030E-04 0.329163E-01 0.475487E-13
   337 0.715620E-13 0.218986E-04 0.287464E-01 0.931176E-14
   338 0.144680E-12 0.226599E-04 0.243602E-01 0.738922E-14
   339 0.311139E-14 0.940601E-05 0.452594E-01 0.171121E-14
   340 0.233354E-13 0.135464E-04 0.392216E-01 0.234387E-13
   341 0.404480E-13 0.204777E-04 0.341291E-01 0.844191E-15
   342 0.185127E-12 0.137513E-04 0.361180E-01 0.791368E-14
   343 0.281581E-12 0.197975E-04 0.267799E-01 0.155739E-13
   344 0.119788E-12 0.181527E-04 0.351123E-01 0.490074E-13
   345 0.297138E-12 0.153979E-04 0.258586E-01 0.255585E-13
   346 0.311139E-14 0.203659E-04 0.367433E-01 0.198235E-14
   347 0.622278E-14 0.197695E-04 0.397689E-01 0.373464E-14
   348 0.169572E-12 0.483436E-05 0.322557E-01 0.506078E-13
   349 0.155569E-14 0.779800E-05 0.388493E-01 0.456470E-15
   350 0.155569E-14 0.120452E-04 0.625000E-01 0.395084E-15
   351 0.311139E-13 0.137981E-04 0.301600E-01 0.105951E-13
   352 0.466708E-13 0.107395E-04 0.432163E-01 0.114453E-12
   353 0.104232E-12 0.138884E-04 0.317489E-01 0.131214E-12
   354 0.104232E-12 0.110018E-04 0.434769E-01 0.527409E-15
   355 0.684506E-13 0.221883E-04 0.357367E-01 0.193687E-14
   356 0.155569E-14 0.273272E-04 0.474582E-01 0.388994E-15
   357 0.833852E-12 0.198158E-04 0.481100E-01 0.218171E-12
   358 0.371811E-12 0.159642E-04 0.322161E-01 0.791638E-14
   359 0.217797E-13 0.120185E-04 0.431544E-01 0.408086E-14
   360 0.155569E-14 0.137562E-04 0.457445E-01 0.143160E-14
   361 0.272247E-12 0.369498E-04 0.271900E-01 0.447456E-14
   362 0.451151E-13 0.142233E-04 0.358374E-01 0.579111E-14
   363 0.532047E-12 0.212312E-04 0.382070E-01 0.227144E-12
   364 0.121344E-12 0.257704E-04 0.369587E-01 0.466774E-14
   365 0.155569E-14 0.130517E-04 0.287423E-01 0.249855E-15
   366 0.155569E-14 0.883087E-05 0.625000E-01 0.187933E-14
   367 0.140013E-12 0.172209E-04 0.246656E-01 0.258441E-14
   368 0.466708E-14 0.239484E-04 0.269591E-01 0.592134E-15
   369 0.216242E-12 0.209941E-04 0.305420E-01 0.725070E-14
   370 0.423148E-12 0.204195E-04 0.306291E-01 0.122850E-13
   371 0.622278E-14 0.622395E-05 0.413069E-01 0.781230E-15
   372 0.194461E-12 0.155897E-04 0.248871E-01 0.279552E-13
   373 0.637834E-13 0.655940E-05 0.357507E-01 0.265539E-15
   374 0.591164E-13 0.180495E-04 0.147226E-01 0.157899E-13
   375 0.584941E-12 0.643256E-05 0.479532E-01 0.156021E-11
   376 0.200685E-11 0.390759E-04 0.256857E-01 0.437286E-13
   377 0.373367E-13 0.122294E-04 0.444503E-01 0.350565E-13
   378 0.236465E-12 0.186152E-04 0.269531E-01 0.797139E-14
   379 0.490043E-12 0.196356E-04 0.257715E-01 0.102768E-13
   380 0.140013E-13 0.741871E-05 0.322904E-01 0.385024E-14
   381 0.762290E-13 0.420984E-05 0.795000E-01 0.103148E-12
   382 0.108899E-12 0.205072E-04 0.195587E-01 0.425287E-13
   383 0.516491E-12 0.177424E-04 0.290623E-01 0.183039E-13
   384 0.370255E-12 0.332053E-04 0.299784E-01 0.281129E-12
   385 0.108899E-13 0.971114E-05 0.366527E-01 0.613528E-14
   386 0.513379E-13 0.178470E-04 0.383434E-01 0.872405E-14
   387 0.155569E-14 0.128903E-04 0.349623E-01 0.392272E-16
   388 0.155569E-14 0.102146E-04 0.329915E-01 0.117978E-14
   389 0.967642E-12 0.309732E-04 0.254831E-01 0.240429E-13
   390 0.186684E-13 0.798924E-05 0.392208E-01 0.121165E-13
   391 0.777847E-14 0.643131E-05 0.326726E-01 0.296947E-14
   392 0.141568E-12 0.205291E-04 0.331639E-01 0.192986E-13
   393 0.815184E-12 0.260324E-04 0.386572E-01 0.304198E-14
   394 0.125545E-11 0.346184E-04 0.376637E-01 0.133456E-13
   395 0.155569E-14 0.170209E-04 0.252075E-01 0.238284E-15
   396 0.155569E-14 0.157631E-04 0.354886E-01 0.358983E-14
   397 0.466708E-14 0.467395E-05 0.456137E-01 0.662640E-14
   398 0.141568E-12 0.185375E-04 0.206396E-01 0.179334E-14
   399 0.233354E-13 0.160414E-04 0.387430E-01 0.294885E-15
   400 0.158681E-12 0.103385E-04 0.184985E-01 0.217611E-14
