Absolute Permeability = 3107.094539659606653


0.99999999999996602718	0	1	0
0.99999999999996602718	100	1	0
0.99999999999996602718	200	1	0
0.99999999999996602718	300	1	0
0.99999999999996602718	400	1	0
0.99999999999996602718	500	1	0
0.99999999999996602718	600	1	0
0.99999999999996602718	700	1	0
0.99999999999996602718	800	1	0
0.99984598305313476807	900	0.99795322848369960589	0
0.99811338108177860562	1000	0.98458993173425224388	0
0.99688746118995963386	1100	0.94277647671265785156	0
0.996145875296419403	1200	0.9179385630230882942	0
0.9955542936997199277	1300	0.91178865792320473727	0
0.99297949129493034981	1400	0.86149401866445729503	0
0.99045624172846269406	1500	0.82032684692718083053	0
0.98558204029835938531	1600	0.72201166089364177125	0
0.98382661941769500302	1700	0.68920448509459764086	0
0.93730302906778073524	1800	0.47615355419927662961	0
0.87240962038206382179	1900	0.33803231454893029051	0
0.76118031093965099476	2000	0.19544202405143112911	0.022033919960715162706
0.69877286100052471429	2100	0.12728013865919393655	0.073138169810935599324
0.62465429902330438239	2200	0.070265309661237632111	0.14553531893538021458
0.58119373486129588535	2300	0.051011841166492384592	0.20263521035812603888
0.55738326481431244019	2400	0.036321043689823036271	0.24070110116172982462
0.54066734619854472932	2500	0.032923089078656028739	0.28723086247303025731
0.51957550283010345282	2600	0.028164817594655271182	0.32734131892660167651
0.49992280519835974317	2700	0.019646360540436058617	0.35509690702629198578
0.48777693171945407657	2800	0.017541462410774678882	0.39285337012304188953
0.47308862907243465212	2900	0.015862351252538806068	0.42122882133275335592
0.45900782548361529489	3000	0.014225741647632876227	0.46751633883806897884
0.44582115952160650263	3100	0.009300243880255290238	0.49827820456415089501
0.43816893331909845255	3200	0.0082987033064335826577	0.52536401911421592992
0.42536490949230476577	3300	0.0068042014912239939459	0.56553254338982739124
0.41502466091052570007	3400	0.0062352554349820905888	0.59506360463292684582
0.40705099509879977271	3500	0.0057752439813628254212	0.61668210483497798435
0.39651179325848751045	3600	0.0043842127200651977506	0.63970811867515953164
0.39000683240169287114	3700	0.0041083846140502599392	0.66382328152598102378
0.38292119350158337898	3800	0.0038557047945923790359	0.68315831188895048687
0.37567404374767809916	3900	0.0033686736395752148177	0.70322738679111962412
0.36838210742129573472	4000	0.0027291217882608959436	0.72109665537331346652
0.36257653598254596661	4100	0.0025576467986483542721	0.73703083027412752415
0.35684788289643892822	4200	0.001598853075110865567	0.75372257548736310007
0.35158495199943229359	4300	0.00115145192966978685	0.77281892593179657425
0.34541047305333044681	4400	0.00092879069233253058226	0.79135061889881452846
0.34166977442104273788	4500	0.00084956682126099427287	0.80373671620661746307
0.33705213378488235731	4600	0.00073462294666266664701	0.81535031725970252836
0.3331531965776718951	4700	0.00057246441339205654791	0.82755934050913471101
0.32909314989778210014	4800	0.00051407500581105033087	0.83703413110543045672
0.325154535231494346	4900	0.00046734959905989038528	0.84477672177115048502
0.32192823434039929964	5000	0.00042578582629850322957	0.85487212071032780969
0.31899050266068024184	5100	0.00038670317591024780824	0.86346642737871137641
0.31584212718056547953	5200	0.00035458633228698031685	0.8710162804925152269
0.31321560934766423667	5300	0.00032406055320368998057	0.8799801261640198824
0.31104676293467720116	5400	0.00029977016836080125047	0.88583546691548298302
0.30852559711602861592	5500	0.00027597015976132694554	0.89121570398812011149
0.30606703694180620312	5600	0.00025628932678959802545	0.89830409585194892497
0.30403651951249582863	5700	0.00023849555199445703264	0.90324196050290528337
0.30207154258322455043	5800	0.00021944208366388764367	0.90807612541706062004
0.30024639719924023362	5900	0.00020450383765983087977	0.91216010322742846483
0.29857244475804406436	6000	0.00019197710718536553165	0.9166891471530401736
0.29706444074259541477	6100	0.00018000542846333347931	0.9204245078273352032
0.29564954309693081136	6200	0.00016970962273662621995	0.92357850048324030556
0.29382855722698297818	6300	0.00015991797044815633062	0.92642980503429128714
0.2924790704422881582	6400	0.00015087308189436909748	0.93029577944534580514
0.29102129380482139043	6500	0.00013737709270303231262	0.93331710870497719412
0.28988538949532977052	6600	0.0001303023886274603724	0.93607389077164326885
0.28857323863982436984	6700	0.00012231832235518852567	0.9387618566337835313
0.28742220431136933367	6800	0.00011634426304686655204	0.9409456957628815621
0.28626182526940385786	6900	0.0001106342479615025795	0.94284187623663451294
0.28489351119620387465	7000	0.00010499331978277526788	0.94529537293673493448
0.2836747208120985464	7100	9.2113970605130533016e-05	0.94747709051902329058
0.28246955569800819008	7200	8.7535859250187949936e-05	0.95008346924736841732
0.28141022915042812613	7300	8.3256967572060996312e-05	0.95222086399735816897
0.28018847805450330934	7400	7.9359151146840605168e-05	0.95421283702138048888
0.27931322845481859618	7500	7.5933458326063631291e-05	0.95564892122045008716
0.27818550524069485252	7600	7.2227599408785530567e-05	0.95726938529768068609
0.27723236031761783194	7700	6.9091656613275883301e-05	0.95884086296313286724
0.27634449900544155732	7800	6.6383152191237102175e-05	0.96015965687635207448
0.27556699672191153905	7900	6.3692551360465705923e-05	0.96157044265604763034
0.27452087154481830122	8000	5.6642237990154104444e-05	0.96308793560739947015
0.27347915569796882318	8100	5.4123289342622652571e-05	0.9643071212499740863
0.27268884216572614188	8200	4.8326512006951143725e-05	0.96557207331204653045
0.27192764162515875581	8300	4.6179751501697859149e-05	0.96664134797904399665
0.27108729295462119513	8400	4.4059725702700148554e-05	0.96777987548377641946
0.27034116525025592148	8500	4.2102281969940856445e-05	0.96886818839755040056
0.26966327616500018749	8600	4.0336093691042684557e-05	0.96974304585177650839
0.26890006815879197166	8700	3.8584910143173489002e-05	0.97060863484152715142
